month,end_station_name,member_casual,count_of_users
6,Public Rack - Western Ave & Devon Ave,member,6
6,Greenwood Ave & 97th St,member,6
7,Public Rack - Milwaukee Ave & Diversey Ave,member,6
7,Austin Blvd & Madison St,member,6
7,Plainfield & Irving Park,member,6
7,Public Rack - Forest Glen & Peterson,member,6
1,Fairfield Ave & Roosevelt Rd,member,6
1,Albany Ave & 26th St,member,6
1,Public Rack - Kildare Ave & North Ave,member,6
3,Fairfield Ave & 44th St,member,6
3,Public Rack - Kedzie Ave & 62nd Pl,member,6
5,Yates Blvd & 93rd St,member,6
6,Stony Island Ave & South Chicago Ave,member,6
7,Maplewood Ave & Peterson Ave,member,6
4,Public Rack - Oketo Ave & Belmont Ave,member,6
1,Cottage Grove Ave & 71st St,member,6
3,Dodge Ave & Mulford St,member,6
5,Nordica & Medill,member,6
1,Greenwood Ave & 97th St,member,5
1,Western Ave & Grace St,member,5
1,Austin Blvd & Chicago Ave,member,5
1,Archer (Damen) Ave & 37th St,member,5
1,Damen Ave & Pershing Rd,member,5
2,Cottage Grove Ave & 71st St,member,5
2,Campbell Ave & Irving Park Rd,member,5
2,Central Park Ave & 24th St,member,5
2,Public Rack - Kedzie Ave & Archer Ave,member,5
2,Union Ave & Root St,member,5
2,Public Rack - Hoyne Ave & 110th Pl,member,5
2,Lawndale Ave & 30th St,member,5
2,State St & 95th St,member,5
2,Jeffery Blvd & 67th St,member,5
2,Ridge Blvd & Howard St,member,5
2,Hastings LWS,member,5
3,Public Rack - McCormick Blvd & Devon Ave,member,5
3,Long Ave & Belmont Ave,member,5
3,Kilpatrick Ave & Grand Ave,member,5
3,Torrence Ave & 106th St,member,5
3,Stewart Ave & 83rd St,member,5
3,Calumet Ave & 71st St,member,5
3,Public Rack - Monticello Ave & Belmont Ave,member,5
3,Western Blvd & 48th Pl,member,5
3,Loomis St & 89th St,member,5
3,Western Ave & 104th St,member,5
3,Indiana Ave & 40th St,member,5
3,Eberhart Ave & 61st St,member,5
3,Public Rack - King Dr & 115th St,member,5
3,MLK Jr Dr & 63rd St,member,5
3,Public Rack - Hyde Park Blvd & 53rd St,member,5
4,Kilbourn & Roscoe,member,5
3,Phillips Ave & 79th St,member,5
4,Christiana Ave & Lawrence Ave,member,5
4,Walden Pkwy & 100th St,member,5
4,California Ave & 23rd Pl,member,5
5,Public Rack - Rockwell & Division,member,5
5,St Louis Ave & Norman Bobbins Ave,member,5
5,Public Rack - Kedzie Ave & Archer Ave,member,5
5,Milwaukee Ave & Grand Ave,member,5
7,Mulligan Ave & Wellington Ave,member,5
7,Public Rack - 4810 Keeler Ave,member,5
7,Public Rack - Nashotah & Northwest Hwy,member,5
7,Halsted St & 111th St,member,5
1,Racine Ave & 35th St,member,5
1,Halsted St & 111th St,member,5
1,Public Rack - Kostner Ave & Diversey Ave,member,5
2,Halsted St & 37th St,member,5
2,Public Rack - Spaulding Ave & North Ave,member,5
2,Lamon Ave & Belmont Ave,member,5
3,Stony Island Ave & 90th St,member,5
3,Cottage Grove Ave & 111th Pl,member,5
3,Public Rack - Spaulding Ave & Evergreen Ave,member,5
3,Albany Ave & 26th St,member,5
3,Public Rack - Austin Ave & Roscoe St,member,5
3,Lavergne & Fullerton,member,5
3,Loomis Blvd & 84th St,member,5
4,Calumet Ave & 71st St,member,5
4,Narragansett Ave & School St,member,5
4,Western Ave & 111th St,member,5
4,Rockwell St & Archer Ave,member,5
4,Cottage Grove Ave & 111th Pl,member,5
5,Public Rack - Rockwell Ave & Touhy Ave ,member,5
5,Pulaski Rd & 21st St,member,5
5,Public Rack - Austin Ave & Wrightwood Ave,member,5
5,Halsted St & 69th St,member,5
5,Public Rack - Marshfield Ave & 87th St,member,5
5,Laramie Ave & Kinzie St,member,5
6,Spaulding Ave & 63rd St,member,5
6,Clark St & Randolph St,member,5
7,Ashland Ave & 63rd St,member,5
7,Public Rack - Christiana & Lincoln,member,5
7,Harding Ave & 26th St,member,5
7,Public Rack - Western Ave & 96th St,member,5
2,MLK Jr Dr & 56th St,member,5
2,Pulaski Rd & 51st St,member,5
2,Francisco Ave & Bloomingdale Ave,member,5
3,Central Park & Augusta Blvd,member,5
4,Halsted St & 51st St,member,5
4,Ashland Ave & 78th St,member,5
4,Public Rack - Rockwell & Division,member,5
4,Homewood Ave & 115th St,member,5
5,Damen Ave & Pierce Ave,member,5
5,Public Rack - Woodlawn Ave & 63rd St N,member,5
7,Racine Ave & 61st St,member,5
2,Damen Ave & 51st St,member,5
2,Millard Ave & 26th St,member,5
2,Kenton Ave & Madison St,member,5
4,MLK Jr Dr & 63rd St,member,5
4,Public Rack - California Ave & Pershing Rd,member,5
5,Big Marsh Park,member,5
6,N Clark St & W Elm St,member,5
1,Public Rack - Christiana Ave & Belmont Ave,member,5
3,Richmond St & Lincoln Ave,member,5
1,Lawndale Ave & 30th St,member,4
1,Public Rack - Kedzie Ave & Argyle St,member,4
1,Rockwell St & Archer Ave,member,4
1,MLK Jr Dr & 56th St,member,4
1,Stony Island Ave & 64th St,member,4
2,State St & 54th St,member,4
2,Sayre & Diversey,member,4
2,Spaulding Ave & 63rd St,member,4
2,Public Rack - Michigan Ave & 96th St,member,4
2,Kilpatrick Ave & Parker Ave,member,4
2,Public Rack - Sacramento Ave & Devon Ave,member,4
2,Eberhart Ave & 91st St,member,4
2,Pulaski Rd & Congress Pkwy,member,4
2,Stony Island Ave & 75th St,member,4
2,Hoyne Ave & 34th St,member,4
2,Western Blvd & 48th Pl,member,4
2,East End Ave & 87th St,member,4
2,Public Rack - Central Ave & George St,member,4
2,Marshfield Ave & 44th St,member,4
3,Jeffery Blvd & 67th St,member,4
2,Ashland Ave & McDowell Ave,member,4
2,Roscoe & Harlem,member,4
3,Francisco Ave & Bloomingdale Ave,member,4
3,Public Rack - Campbell Ave & Pratt Blvd,member,4
3,Stony Island Ave & South Chicago Ave,member,4
3,Ashland Ave & Garfield Blvd,member,4
3,Narragansett Ave & School St,member,4
3,Central Ave & Roscoe St,member,4
3,Public Rack - Halsted St & 95th St - SE,member,4
3,Public Rack - Hyde Park Blvd & 55th St,member,4
3,Baltimore Ave & 87th St,member,4
3,Central Ave & Chicago Ave,member,4
4,California Ave & 21st St,member,4
3,S Wentworth Ave & W 111th St,member,4
4,Stewart Ave & 63rd St,member,4
4,Public Rack - Kedzie Ave & 62nd Pl,member,4
4,Kedzie Ave & Harrison St,member,4
4,Public Rack - Spaulding Ave & North Ave,member,4
4,Public Rack - Laramie Ave & Fullerton Ave,member,4
4,Cicero Ave & Quincy St,member,4
4,Kenton Ave & Madison St,member,4
4,Public Rack - Western Ave & 47th Pl,member,4
5,Loomis St & 89th St,member,4
5,Exchange Ave & 79th St,member,4
5,Public Rack - Avondale Ave & Addison St,member,4
5,Stony Island Ave & 82nd St,member,4
5,Public Rack - Central Ave & Pensacola Ave,member,4
6,Public Rack - Irving Park Rd & Leclaire Ave,member,4
6,Cicero Ave & Lake St,member,4
6,Public Rack - Spaulding Ave & Foster Ave,member,4
6,Doty Ave & 111th St,member,4
7,Artesian Ave & 55th St,member,4
7,Harlem Ave & Grace St,member,4
7,Kildare Ave & Montrose Ave,member,4
7,Halsted St & 51st St,member,4
7,Public Rack - Troy & 71st,member,4
7,Monticello Ave & Chicago Ave,member,4
7,Elizabeth St & 47th St,member,4
1,Olive Harvey College,member,4
1,McCormick Place,member,4
1,Kilbourn & Roscoe,member,4
1,Western Blvd & 48th Pl,member,4
2,Public Rack - Milwaukee Ave & School St,member,4
2,Public Rack - Prairie Ave & 47th St ,member,4
2,Eberhart Ave & 61st St,member,4
2,Torrence Ave & 106th St,member,4
2,Central Park Ave & Ogden Ave,member,4
2,California & 16th St,member,4
3,Dauphin Ave & 87th St,member,4
3,State St & 76th St,member,4
3,California & 16th St,member,4
3,Public Rack - California Ave & Touhy Ave - NW,member,4
4,Olive Harvey College,member,4
4,Artesian Ave & 55th St,member,4
4,Calumet Ave & 51st St,member,4
4,Public Rack - Jensen Park,member,4
4,State St & 76th St,member,4
4,Public Rack - California Ave & Cortez St,member,4
5,Public Rack - California & 71st,member,4
5,Public Rack - Western Ave & Jarvis Ave,member,4
5,Public Rack - Spaulding Ave & Foster Ave,member,4
5,Public Rack - Calumet Ave & 51st St,member,4
5,Public Rack - Jeffrey Blvd & 71st St,member,4
6,Western Ave & 111th St,member,4
6,Public Rack - Rockwell & 111th St,member,4
7,Ellis Ave & 83rd St,member,4
7,Public Rack - Lafayette Ave & 95th St,member,4
7,Loomis Blvd & 84th St,member,4
1,Meade Ave & Diversey Ave,member,4
1,Campbell Ave & Irving Park Rd,member,4
1,Union Ave & Root St,member,4
1,Stony Island Ave & South Chicago Ave,member,4
2,Dauphin Ave & 87th St,member,4
2,N Southport Ave & W Newport Ave,member,4
3,Damen Ave & 51st St,member,4
3,Public Rack - Rockwell Ave & Touhy Ave ,member,4
3,Clyde Ave & 87th St,member,4
4,Western Ave & 28th St,member,4
4,Oak Park & Wellington,member,4
6,Long Ave & North Ave,member,4
7,Shields Ave & 31st St,member,4
1,Rockwell St & Fletcher St,member,4
1,Loomis St & Archer Ave,member,4
2,Central Park & Augusta Blvd,member,4
4,St Louis Ave & 59th St,member,4
4,Public Rack - Hamlin Ave & Grand Ave,member,4
4,Public Rack - Kedzie Ave & 58th St,member,4
6,Public Rack - Lowell Ave & Elston Ave,member,4
7,Public Rack - Pulaski & Ardmore,member,4
2,Jeffery Blvd & 71st St,member,4
3,Prospect Sq & 91st St,member,4
2,Narragansett & Irving Park,member,4
3,State St & Pershing Rd,member,4
3,Wentworth Ave & 63rd St,member,4
4,Ashland Ave & 63rd St,member,4
5,Public Rack - Milwaukee Ave & Lawrence Ave,member,4
3,Vernon Ave & 75th St,member,4
3,Martin Luther King Dr & 111th St,member,4
5,Avenue O & 134th St,member,4
5,Burnham Greenway & 112th St,member,4
1,Public Rack - Kostner Ave & North Ave,member,3
1,Calumet Ave & 71st St,member,3
1,Base - 2132 W Hubbard,member,3
1,Cottage Grove Ave & 78th St,member,3
1,Halsted St & 56th St,member,3
1,Kedzie Ave & 52nd St,member,3
1,Lavergne & Fullerton,member,3
1,Damen Ave & 51st St,member,3
2,Hoyne Ave & 47th St,member,3
2,Public Rack - Spaulding Ave & Evergreen Ave,member,3
2,Long Ave & Belden Ave,member,3
2,Kedzie Ave & 57th St,member,3
2,Public Rack - Komensky Ave & 31st St,member,3
2,Halsted St & 111th St,member,3
2,N Damen Ave & W Chicago Ave,member,3
2,Harding Ave & 26th St,member,3
2,Stony Island Ave & South Chicago Ave,member,3
3,Vernon Ave & 79th St,member,3
2,Rockwell St & Cermak Rd,member,3
3,East End Ave & 87th St,member,3
3,South Chicago Ave & 83rd St,member,3
3,Stony Island Ave & 64th St,member,3
3,Public Rack - State ST & 42nd St,member,3
3,Francisco Ave & 47th St,member,3
3,Public Rack - Central Ave & George St,member,3
3,Burnham Greenway & 112th St,member,3
3,Kedzie Ave & 24th St,member,3
3,Springfield Ave & 47th St,member,3
3,Public Rack - Milwaukee Ave & Addison St,member,3
3,Public Rack - South Shore Dr & 71st St,member,3
3,Public Rack - Neva Ave & Grand Ave,member,3
4,Public Rack - King Dr & 71st St,member,3
4,Oglesby Ave & 100th St,member,3
3,Virginia Ave & Catalpa Ave,member,3
3,Morgan St & Pershing Rd,member,3
4,Public Rack - Kostner Ave & Armitage Ave,member,3
4,Kostner Ave & Wrightwood Ave,member,3
4,Rainbow Beach,member,3
4,Rockwell St & 63rd St,member,3
4,Troy St & Jackson Blvd,member,3
4,Public Rack - Milwaukee Ave & Addison St,member,3
4,Sawyer Ave & Irving Park Rd,member,3
4,Bosworth Ave & Howard St,member,3
4,Public Rack - Calumet Ave & 51st St,member,3
5,Public Rack - Lawndale Ave & 23rd St,member,3
5,Field Blvd & South Water St,member,3
5,Ewing Ave & Burnham Greenway,member,3
5,Public Rack - Irving Park Rd & Leclaire Ave,member,3
5,Stony Island Ave & 67th St,member,3
5,Eberhart Ave & 91st St,member,3
5,Bloomingdale Ave & Harlem Ave,member,3
5,Vernon Ave & 75th St,member,3
5,Public Rack - California Ave & Cortez St,member,3
5,Racine Ave & Belmont Ave,member,3
5,Public Rack - Albany Ave & 63rd St,member,3
5,Morgan St & Pershing Rd,member,3
5,Cicero Ave & Lake St,member,3
5,Shabbona Park,member,3
6,Homan Ave & Fillmore St,member,3
7,Kildare Ave & Division St,member,3
7,Halsted St & 69th St,member,3
7,Franklin St & Monroe St,member,3
7,Public Rack - Springfield Ave & Lawrence Ave,member,3
7,Central Park Ave & Douglas Blvd,member,3
7,Public Rack - Sayre Ave & 59th St,member,3
7,Public Rack - Sacramento Ave & Devon Ave,member,3
7,Public Rack - Hyde Park Blvd & 53rd St,member,3
1,Public Rack - Hyde Park Blvd & 55th St,member,3
1,Monticello Ave & Chicago Ave,member,3
1,Cottage Grove Ave & 47th St,member,3
1,Central Ave & Roscoe St,member,3
1,Hoyne Ave & 47th St,member,3
1,Kilbourn Ave & Milwaukee Ave,member,3
1,Indiana Ave & 103rd St,member,3
1,Public Rack - Milwaukee Ave & Addison St,member,3
2,Calumet Ave & 71st St,member,3
2,Central Ave & Roscoe St,member,3
2,63rd St Beach,member,3
2,Public Rack - Kedzie Ave & Argyle St,member,3
2,Homan Ave & Fillmore St,member,3
2,Burnham Greenway & 112th St,member,3
2,Ashland Ave & 66th St,member,3
2,Indiana Ave & 40th St,member,3
2,Jeffery Blvd & 76th St,member,3
2,Albany Ave & 26th St,member,3
3,63rd St Beach,member,3
3,Western Ave & Ardmore Ave,member,3
2,Kilbourn & Roscoe,member,3
3,Lawler Ave & 50th St,member,3
3,Kildare Ave & 26th St,member,3
3,Damen Ave & 74th St,member,3
3,Ewing Ave & Burnham Greenway,member,3
4,Austin Blvd & Chicago Ave,member,3
4,Public Rack - California Ave & Devon Ave - NE,member,3
4,Austin Blvd & Lake St,member,3
4,Indiana Ave & 40th St,member,3
4,Public Rack - Keystone Ave & North Ave,member,3
5,Lavergne Ave & Division St,member,3
5,Augusta Blvd & Laramie Ave,member,3
5,Kedzie Ave & 57th St,member,3
5,Kildare Ave & 26th St,member,3
6,Mulligan Ave & Wellington Ave,member,3
6,Fairfield Ave & 44th St,member,3
6,Public Rack - 111th St - Morgan Park Metra,member,3
6,Damen Ave & 74th St,member,3
6,Public Rack - Kedvale Ave & 26th St,member,3
6,Public Rack - Francisco Ave & Touhy Ave,member,3
6,Spaulding Ave & 16th St,member,3
6,Kildare Ave & Division St,member,3
6,Public Rack - Wolcott Ave & 61st St,member,3
7,Public Rack - Forrestville Ave & 47th St,member,3
7,Public Rack - Western Ave & Jarvis Ave,member,3
7,Central Park Blvd & 5th Ave,member,3
1,Komensky Ave & 31st St,member,3
2,California Ave & 23rd Pl,member,3
2,Damen Ave & Pershing Rd,member,3
2,Kedzie Ave & 110th St,member,3
2,Stony Island Ave & 67th St,member,3
2,Homewood Ave & 115th St,member,3
2,Public Rack - Milwaukee Ave & Haussen Ct,member,3
2,Public Rack - Rockwell Ave & Touhy Ave ,member,3
2,Laramie Ave & Madison St,member,3
3,Public Rack - California Ave & Devon Ave - NW,member,3
3,Public Rack - Calumet Ave & 51st St,member,3
3,Kenneth Ave & 50th St,member,3
3,Public Rack - Keystone Ave & North Ave,member,3
3,Campbell Ave & 51st St,member,3
4,Public Rack - Kedzie Ave & 54th St - SW,member,3
4,MTV Hubbard St,member,3
4,Sayre & Diversey,member,3
4,Stony Island Ave & 63rd St,member,3
4,Public Rack - Spaulding Ave & Bryn Mawr Ave,member,3
4,Campbell Ave & Augusta Blvd,member,3
5,Public Rack - Laramie Ave & Grand Ave,member,3
5,Stewart Ave & 63rd St,member,3
5,Public Rack - Cicero Ave & Altgeld St,member,3
5,Austin Blvd & Chicago Ave,member,3
5,Public Rack - Karlov Ave & Milwaukee Ave,member,3
5,Halsted St & 51st St,member,3
6,Public Rack - Hamlin Ave & Fullerton Ave,member,3
5,Martin Luther King Dr & 111th St,member,3
6,Public Rack - Springfield Ave & Lawrence Ave,member,3
6,Homan Ave & 65th St,member,3
6,Lincoln Ave & Waveland Ave,member,3
7,Public Rack - Laporte Ave & Armitage Ave,member,3
7,Public Rack - Talman Ave & Pershing Rd,member,3
7,Stony Island Ave & South Chicago Ave,member,3
2,Pulaski & Ann Lurie Pl,member,3
2,Public Rack - Western Ave & 47th Pl,member,3
3,Public Rack - Sacramento Ave & Devon Ave,member,3
3,Rockwell St & Archer Ave,member,3
3,Kildare Ave & 47th St,member,3
4,Public Rack - Western Ave & 118th St,member,3
4,Public Rack - N Narragansett Ave & Grand Ave,member,3
5,Parkside Ave & Armitage Ave,member,3
7,Vincennes Ave & 104th St,member,3
7,Sedgwick St & North Ave,member,3
7,Public Rack - Fullerton Ave & Narragansett Ave,member,3
1,Dodge Ave & Mulford St,member,3
1,Artesian Ave & 55th St,member,3
1,Kilpatrick Ave & Parker Ave,member,3
2,Sacramento Blvd & Fulton Ave,member,3
3,Kedzie Ave & Harrison St,member,3
2,Rockwell St & 63rd St,member,3
3,Hoyne Ave & 47th St,member,3
4,Yates Blvd & 93rd St,member,3
4,Cicero Ave & Flournoy St,member,3
5,Troy St & Jackson Blvd,member,3
5,Public Rack - Karlov Ave & Lawrence Ave,member,3
6,Dauphin Ave & 103rd St,member,3
7,Bennett Ave & 79th St,member,3
7,Public Rack - Western Ave & 47th Pl,member,3
2,Public Rack - Champlain Ave & 65th St,member,3
4,Central Ave & Madison St,member,3
5,Kildare Ave & 55th St,member,3
6,Public Rack - Leamington & Elston,member,3
2,Western Ave & Lake St,member,3
1,Ashland Ave & Garfield Blvd,member,3
3,Union Ave & Root St,member,3
5,Jeffery Blvd & 76th St,member,3
1,Public Rack - Keystone Ave & Irving Park Rd,member,2
1,Public Rack - Rockwell & Division,member,2
1,Public Rack - Cottage Grove Ave & 87th St,member,2
1,Public Rack - Campbell Ave & Pratt Blvd,member,2
1,Plainfield & Irving Park,member,2
1,Harlem & Irving Park,member,2
1,Public Rack - Hamlin Ave & Fullerton Ave,member,2
1,East End Ave & 87th St,member,2
1,Albany Ave & Douglas Blvd,member,2
1,Public Rack - Cicero Ave & Wrightwood Ave,member,2
1,Francisco Ave & 47th St,member,2
1,Public Rack - King Dr & 115th St,member,2
1,Morgan St & Pershing Rd,member,2
1,Public Rack - Halsted St & 95th St - SE,member,2
1,South Shore Dr & 74th St,member,2
1,Public Rack - Maplewood Ave & 47th St,member,2
2,Bloomingdale Ave & Harlem Ave,member,2
2,Western Ave & 28th St,member,2
2,Public Rack - Keystone Ave & North Ave,member,2
2,Public Rack - Chase Ave & Touhy Ave - NE,member,2
2,Wentworth Ave & 63rd St,member,2
2,Public Rack - Jensen Park,member,2
2,Vernon Ave & 75th St,member,2
2,Rainbow Beach,member,2
2,Public Rack - Cottage Grove Ave & 87th St,member,2
2,Public Rack - 63rd & Western Ave S,member,2
2,Public Rack - Christiana Ave & Lawrence Ave,member,2
2,Morgan St & Pershing Rd,member,2
2,Public Rack - California Ave & Cortez St,member,2
3,Marquette Ave & 89th St,member,2
3,Public Rack - Rockwell & 111th St,member,2
3,Public Rack - Kostner Ave & Diversey Ave,member,2
3,Public Rack - Mozart Elementary School,member,2
3,Meade Ave & Diversey Ave,member,2
3,Kedzie Ave & 57th St,member,2
3,Ashland Ave & 66th St,member,2
3,Spaulding Ave & 63rd St,member,2
3,Rockwell St & 57th St,member,2
3,Public Rack - Lake Park Ave & 47th St,member,2
4,Public Rack - Cottage Grove & 86th St,member,2
4,Dorchester Ave & 49th St,member,2
4,Ashland Ave & Garfield Blvd,member,2
5,W 103rd St & S Avers Ave,member,2
5,Pulaski Rd & Congress Pkwy,member,2
5,Public Rack - Plainfield Ave & Irving Park Rd,member,2
5,Public Rack - Kedvale Ave & Peterson Ave,member,2
5,Public Rack - Sayer & Northwest Hwy,member,2
5,Yates Blvd & 75th St,member,2
6,Public Rack - Minnehaha Ave & Devon Ave,member,2
6,Lamon Ave & Belmont Ave,member,2
6,Public Rack - Western Ave & 47th Pl,member,2
6,Public Rack - Sawyer Ave & Lawrence Ave,member,2
6,Public Rack - Pullman - Walmart,member,2
6,Eggleston Ave & 69th St,member,2
6,Public Rack - Chappel Ave & 71st St,member,2
7,Public Rack - Laramine Ave & Winnemac Ave,member,2
7,Hale Ave & 107th St,member,2
7,Public Rack - Pulaski Rd & Lake St,member,2
7,Public Rack - Karlov Ave & Milwaukee Ave,member,2
7,Public Rack - Rutherford Ave & Belmont Ave,member,2
7,Public Rack - Odell & Talcott,member,2
7,Public Rack - Hamilton Ave & 95th St,member,2
7,Public Rack - Brooks Park,member,2
1,Public Rack - Lawndale Ave & 63rd St,member,2
1,Campbell Ave & 51st St,member,2
1,Public Rack - Western Ave & 47th Pl,member,2
1,Public Rack - Pulaski Rd & Fullerton Ave,member,2
1,Damen Ave & 74th St,member,2
1,Cottage Grove Ave & 67th St,member,2
1,Pulaski Rd & Lake St,member,2
1,Harding Ave & 26th St,member,2
2,Public Rack - Kildare Ave & North Ave,member,2
2,Oglesby Ave & 100th St,member,2
2,Hegewisch Metra Station,member,2
2,Halsted St & 56th St,member,2
2,Narragansett & McLean,member,2
2,Halsted St & 73rd St,member,2
2,Francisco Ave & Hollywood Ave,member,2
2,Ashland Ave & Pershing Rd,member,2
2,Kedzie Ave & 45th St,member,2
3,Nordica & Medill,member,2
3,Ashland Ave & 78th St,member,2
3,MLK Jr Dr & 56th St,member,2
3,Kilbourn & Belden,member,2
